NAICS_Code,NAICS_Title,NAICS_Description,Hiscox_COB,Hiscox_COB,COB_Group,PL,GL,BOP,Cyber,full_industry_code
513210,Software Publishers,Computer software publishing and reproduction,Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,"Games, computer software, publishing",Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,"Mobile applications development and publishing, except on a custom basis",Application development,Application development,Technology,Y,Y,Y,Y,54151900_15125100_00000000
513210,Software Publishers,"Operating systems software, computer, packaged",Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,Packaged computer software publishers,Packaged Software Development,Packaged Software Development,Technology,N,N,Y,Y,51121000_15125200_01000000
513210,Software Publishers,"Programming language and compiler software publishers, packaged",Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,"Publishers, packaged computer software",Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,"Software computer, packaged, publishers",Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,Software publishers,Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,"Software publishers, packaged",Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
513210,Software Publishers,"Utility software, computer, packaged",Publishers - Software,Publishers - Software,Technology,N,N,Y,Y,51121000_15125200_02000000
516110,Radio Broadcasting Stations ,Advertising sales offices of independent and public radio broadcast stations,Advertising,Advertising,Marketing/PR,Y,Y,Y,Y,54181000_41301100_00000000
516110,Radio Broadcasting Stations ,AM radio stations,Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
516110,Radio Broadcasting Stations ,"Broadcasting stations (except exclusively on Internet), radio",Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
516110,Radio Broadcasting Stations ,"Broadcasting studio, radio station",Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
516110,Radio Broadcasting Stations ,FM radio stations,Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
516110,Radio Broadcasting Stations ,"Piped-in music services, radio transmitted",Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
516110,Radio Broadcasting Stations ,"Radio broadcasting (except exclusively on Internet) stations (e.g., AM, FM, shortwave)",Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
516110,Radio Broadcasting Stations ,Radio stations (except exclusively on Internet),Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
516110,Radio Broadcasting Stations ,Rebroadcast radio stations (except exclusively on Internet),Radio station (no antenna/tower),Radio station (no antenna/tower),Miscellaneous,N,N,N,Y,51511200_11102100_01000000
517111,Wired Telecommunications Carriers ,"Internet service providers, using own operated wired telecommunications infrastructure (e.g., cable, DSL)",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,"Local telephone carriers, wired",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,"Long-distance telephone carriers, wired",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,Multichannel multipoint distribution services (MMDS),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,"Online access service providers, using own operated wired telecommunications infrastructure",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,Satellite master antenna television service (SMATV),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,Satellite television distribution systems,Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,"Telecommunications carriers, wired",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,"Television operations, closed-circuit",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517111,Wired Telecommunications Carriers ,"VoIP service providers, using own operated wired telecommunications infrastructure ",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),"Beeper (i.e., radio pager) communication carriers",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Cellular telephone communication carriers,Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Cellular telephone service carriers,Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Mobile telephone communication carriers (except satellite),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Paging services (except satellite),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Radio paging services communications carriers,Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Ship-to-shore broadcasting communication carriers (except satellite),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),"Telecommunications carriers, cellular telephone",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),"Telephone communications carriers, wireless (except satellite)",Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Two-way paging communication carriers (except satellite),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Wireless data communication carriers (except satellite),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Wireless Internet service providers (except satellite),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517112,Wireless Telecommunications Carriers (except Satellite),Wireless telephone communications carriers (except satellite),Telecommunication and internet services,Telecommunication and internet services,Technology,N,N,N,Y,51791900_49202200_00000000
517121,Telecommunications Resellers,Long-distance telecommunication resellers (except satellite telecommunications),Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
517121,Telecommunications Resellers,Microwave telecommunication resellers,Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
517121,Telecommunications Resellers,Mobile virtual network operators (MVNOs) (except agents),Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
517121,Telecommunications Resellers,"Pre-paid calling cards, telecommunications resellers",Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
517121,Telecommunications Resellers,"Resellers, telecommunication (except satellite telecommunications and agents for wireless telecommunications services)",Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
517121,Telecommunications Resellers,Telecommunications resellers (except satellite telecommunications and agents for wireless telecommunications services),Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
517121,Telecommunications Resellers,Telephone communications resellers (except satellite telecommunications and agents for wireless telecommunications services),Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
517121,Telecommunications Resellers,Wired telecommunication resellers,Telecommunication Service Provider – Rebillers & Resellers Only,Telecommunication Service Provider – Rebillers & Resellers Only,Technology,N,N,N,Y,51791100_11101100_00000000
